traffic_id,date_time,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
11328.0,2024-04-06 23:00,,Camden,3131.0,40.6745346942745,2.0,Medium,Damaged,4967.0
11329.0,2024-04-07T00:00Z,London,Chelsea,2198.0,-14.66639215151465,2.0,Low,Snowy,1121.0
11330.0,07/04/2024 01AM,London,Islington,37.0,104.20729461674472,0.0,,Dry,3043.0
11331.0,07/04/2024 02AM,London,Chelsea,588.0,65.2304787526069,5.0,High,Wet,2314.0
11332.0,2024-04-07 03:00,,,2162.0,89.50155701174545,4.0,Low,Damaged,1933.0
11333.0,TBD,,,553.0,92.02353213706166,2.0,Medium,Dry,1426.0
11334.0,07/04/2024 05AM,,Camden,799.0,64.51798865285845,8.0,Low,Snowy,4572.0
11335.0,07/04/2024 06AM,London,Islington,4301.0,22.021131096441167,5.0,Medium,Snowy,6298.0
11336.0,2024-04-07T07:00Z,London,Southwark,1129.0,104.15128480686046,,Medium,Snowy,8363.0
11337.0,2024-04-07T08:00Z,,Southwark,2706.0,32.071398552878755,5.0,,Snowy,412.0
11338.0,2024-04-07 09:00,London,Chelsea,2809.0,28.782424932286276,10.0,High,Wet,5580.0
11339.0,07/04/2024 10AM,,Camden,399.0,17.03137134054189,3.0,Low,Damaged,5772.0
11340.0,2024-04-07 11:00,,Chelsea,1150.0,61.20520922159612,6.0,,,4286.0
11341.0,07/04/2024 12PM,London,,1371.0,90.51579363656353,,High,Damaged,5316.0
11342.0,2024-04-07 13:00,,Camden,3330.0,48.93398932861494,4.0,,Snowy,4411.0
11343.0,2024-04-07 14:00,London,,2845.0,95.39897095044034,0.0,,Wet,2573.0
11344.0,2024-04-07T15:00Z,London,Camden,22509.0,91.03187631996414,1.0,Low,Wet,9291.0
11345.0,2024-04-07T16:00Z,,Chelsea,1122.0,49.35971094145579,8.0,Medium,Snowy,7652.0
11346.0,2024-04-07 17:00,London,Chelsea,271.0,48.40014710242747,1.0,High,,1365.0
11347.0,2024-04-07T18:00Z,London,Chelsea,1759.0,114.24553253271222,2.0,Medium,,8732.0
11348.0,2024-04-07T19:00Z,London,Southwark,4641.0,16.221503020774236,3.0,Medium,Snowy,7432.0
11349.0,2024-04-07 20:00,London,Kensington,4457.0,25.753914480488465,6.0,High,Snowy,2921.0
11350.0,2024-04-07 21:00,,Southwark,4650.0,55.29105294626639,41.0,Medium,Wet,9086.0
11351.0,2024-04-07T22:00Z,,Camden,2046.0,110.60706876104115,0.0,High,Wet,46151.0
11352.0,2024-04-07T23:00Z,,Kensington,2582.0,97.65929041243086,2.0,High,Wet,1865.0
11353.0,08/04/2024 12AM,London,Chelsea,3507.0,48.629541741755055,4.0,Medium,,9452.0
11354.0,2024-04-08T01:00Z,London,Kensington,4115.0,37.62698007602939,5.0,,Damaged,3091.0
11355.0,2024-04-08 02:00,London,Kensington,4096.0,49.02962169274775,60.0,,Damaged,8965.0
11356.0,2024-04-08T03:00Z,,Kensington,4261.0,43.24062606679959,2.0,,Snowy,3398.0
11357.0,08/04/2024 04AM,,,4659.0,103.26497425674128,8.0,Medium,Dry,865.0
11358.0,2024-04-08T05:00Z,London,Camden,2304.0,3.669723960867338,1.0,,Dry,4712.0
11359.0,08/04/2024 06AM,,Southwark,476.0,52.911169683371206,2.0,Low,Snowy,6611.0
11360.0,2024-04-08 07:00,London,Islington,3524.0,71.34612352455751,10.0,Low,Wet,7630.0
11361.0,2024-04-08T08:00Z,,Islington,,90.55847272867571,40.0,Low,Dry,2491.0
11362.0,2024-04-08T09:00Z,,Kensington,1938.0,67.22239060966388,4.0,Low,Dry,3644.0
11363.0,2024-04-08 10:00,,Camden,3989.0,4.468878343078298,5.0,High,Snowy,7803.0
11364.0,2024-04-08T11:00Z,,Chelsea,,52.440821697735714,10.0,,,1881.0
11365.0,2024-04-08 12:00,London,,1066.0,89.89188258066314,8.0,,Damaged,3260.0
11366.0,08/04/2024 01PM,London,Camden,655.0,76.07427550593586,8.0,Medium,Damaged,2995.0
11367.0,2024-04-08 14:00,London,Chelsea,3880.0,31.580944142913655,9.0,High,Snowy,
11368.0,2024-04-08T15:00Z,London,Southwark,4682.0,112.11632366946954,10.0,,,49971.0
11369.0,2024-04-08 16:00,,,963.0,42.9800297930596,10.0,,Snowy,5555.0
11370.0,2024-04-08T17:00Z,,,4087.0,90.49187839898269,4.0,Medium,Damaged,143.0
11371.0,2024-04-08 18:00,,Kensington,3584.0,40.80631578969891,0.0,Low,Wet,414.0
11372.0,08/04/2024 07PM,,Chelsea,931.0,89.15439374403334,7.0,High,,3367.0
11373.0,2024-04-08 20:00,,Chelsea,4534.0,30.186346454873476,3.0,Medium,Snowy,2956.0
11374.0,2024-04-08T21:00Z,London,Islington,1344.0,20.533019100518754,8.0,Medium,,8321.0
11375.0,08/04/2024 10PM,London,,3704.0,73.70212885731986,7.0,Medium,Wet,4233.0
11376.0,08/04/2024 11PM,London,,806.0,90.24844227286523,5.0,,Snowy,38805.0
11377.0,09/04/2024 12AM,London,Kensington,1706.0,97.01630574265207,10.0,Low,Snowy,33606.0
11378.0,2024-04-09 01:00,,Chelsea,2924.0,14.367070977627188,8.0,,Dry,2722.0
11379.0,2024-04-09 02:00,London,Southwark,3506.0,16.91327979738216,6.0,High,Damaged,4167.0
11380.0,2024-04-09 03:00,,Southwark,1243.0,68.37978223088291,6.0,High,Dry,4917.0
11381.0,09/04/2024 04AM,London,Chelsea,1916.0,14.196142651124465,4.0,,Snowy,4824.0
11382.0,2024-04-09T05:00Z,,Islington,1482.0,71.42118353496392,9.0,Medium,Wet,490.0
11383.0,09/04/2024 06AM,London,Chelsea,1684.0,67.97245033243638,1.0,High,,6704.0
11384.0,2024-04-09 07:00,,Camden,703.0,63.513875761294535,3.0,High,Dry,8159.0
11385.0,09/04/2024 08AM,,Camden,67.0,13.277870421399445,,Low,Snowy,
11386.0,2024-04-09 09:00,,Camden,3436.0,51.03834367911782,9.0,Low,Dry,6091.0
11387.0,2024-04-09 10:00,London,Islington,1855.0,26.539323859452654,,Medium,Wet,3522.0
11388.0,32/13/2025 25:61,,Kensington,1351.0,60.97548441023804,,Medium,,9666.0
11389.0,09/04/2024 12PM,,Chelsea,1507.0,90.89406203032142,5.0,,Damaged,264.0
11390.0,2024-04-09T13:00Z,London,Southwark,1848.0,112.18649210187954,10.0,Low,Snowy,
11391.0,2024-04-09 14:00,London,Islington,1385.0,53.114370965564476,8.0,Low,,617.0
11392.0,2024-04-09T15:00Z,,Chelsea,2298.0,45.574169623630105,8.0,Medium,Dry,8109.0
11393.0,2024-04-09 16:00,,Southwark,472.0,13.769475898267032,8.0,Low,Wet,4764.0
11394.0,09/04/2024 05PM,,Southwark,4562.0,38.53721584267444,7.0,Medium,,2351.0
11395.0,2024-04-09T18:00Z,,Kensington,632.0,62.041065341892555,3.0,Low,Wet,26660.0
11396.0,2024-04-09 19:00,,Camden,697.0,10.469101751976291,9.0,Low,Dry,
11397.0,09/04/2024 08PM,,,2060.0,38.08361665458721,5.0,Medium,Dry,7738.0
11398.0,09/04/2024 09PM,London,Camden,,71.00224499604802,9.0,High,Damaged,6027.0
11399.0,2024-04-09T22:00Z,,Camden,3300.0,54.24594919953025,6.0,,Snowy,9513.0
11400.0,09/04/2024 11PM,,Kensington,1595.0,104.73494715826452,7.0,Medium,Damaged,9223.0
11401.0,2024-04-10T00:00Z,,Chelsea,2787.0,,5.0,Medium,,617.0
11402.0,2024-04-10T01:00Z,,Chelsea,3191.0,56.960619634860784,0.0,Medium,,4753.0
11403.0,10/04/2024 02AM,,Chelsea,4135.0,64.3132030058091,9.0,Low,Snowy,8080.0
11404.0,2024-04-10 03:00,,Southwark,3653.0,41.79690723089855,7.0,High,Dry,7091.0
11405.0,2024-04-10 04:00,London,Chelsea,496.0,77.21069163169746,2.0,Low,Wet,2303.0
11406.0,2024-04-10T05:00Z,London,Camden,662.0,46.78645981140521,7.0,Low,,1361.0
11407.0,10/04/2024 06AM,London,Chelsea,377.0,5.590635705079228,9.0,Medium,Snowy,109.0
11408.0,10/04/2024 07AM,London,Camden,2063.0,92.9616413347914,1.0,,Damaged,3133.0
11409.0,2024-04-10 08:00,,Chelsea,4281.0,83.25803978541087,9.0,Medium,Dry,1303.0
11410.0,2024-04-10T09:00Z,,Chelsea,991.0,44.087696218442076,2.0,Low,Dry,3575.0
11411.0,2024-04-10T10:00Z,,Camden,864.0,57.960619034527575,3.0,,Wet,1527.0
11412.0,2024-04-10 11:00,London,Camden,4323.0,29.327374797621722,1.0,Low,Snowy,5946.0
11413.0,2024-04-10 12:00,London,Camden,3756.0,,5.0,Medium,,6343.0
11414.0,2024-04-10 13:00,London,Chelsea,2939.0,78.17891826563314,1.0,Low,Damaged,1802.0
11415.0,2024-04-10 14:00,London,Kensington,4650.0,37.000334726930944,7.0,High,Damaged,8691.0
11416.0,10/04/2024 03PM,,Southwark,1660.0,19.681191822501994,0.0,Medium,Snowy,8173.0
11417.0,2024-04-10 16:00,,Islington,1133.0,98.455096087593,10.0,High,,2874.0
11418.0,2024-04-10T17:00Z,,Southwark,2639.0,54.02668230520465,0.0,Low,Snowy,
11419.0,2024-04-10 18:00,London,Chelsea,4864.0,51.55765741687935,5.0,,Dry,3260.0
11420.0,2024-04-10 19:00,,Southwark,2458.0,26.169095185210924,8.0,Medium,Damaged,3304.0
11421.0,10/04/2024 08PM,,Islington,1239.0,96.67276869276186,1.0,High,Damaged,8283.0
11422.0,2024-04-10 21:00,London,Southwark,347.0,81.9701864327105,6.0,,Wet,124.0
11423.0,10/04/2024 10PM,London,Southwark,940.0,3.83024062539625,10.0,,Wet,7295.0
11424.0,2024-04-10T23:00Z,London,Islington,,7.120809823944514,2.0,High,Dry,22417.0
11425.0,2024-04-11T00:00Z,,Kensington,1629.0,46.6249459012421,2.0,Low,,6692.0
11426.0,2024-04-11 01:00,,Kensington,4539.0,19.190879604917775,8.0,High,,7211.0
11427.0,,London,,4674.0,85.76921241761717,1.0,Medium,Wet,4602.0
11428.0,11/04/2024 03AM,,Chelsea,18016.0,,9.0,High,Wet,7066.0
11429.0,11/04/2024 04AM,London,Islington,2248.0,108.39489032679437,4.0,Low,Wet,4537.0
11430.0,2099-00-00 99:99,,Camden,,41.9879577471231,8.0,Low,Snowy,1972.0
11431.0,2024-04-11 06:00,London,Islington,4215.0,81.45545152389052,9.0,High,Snowy,7045.0
11432.0,11/04/2024 07AM,London,Camden,4724.0,22.636690269099915,5.0,Medium,Damaged,8750.0
11433.0,11/04/2024 08AM,,Southwark,1180.0,105.65453698659877,6.0,,Snowy,6632.0
11434.0,2024-04-11T09:00Z,,Southwark,696.0,109.93961047009739,8.0,Medium,,3405.0
11435.0,2024-04-11 10:00,London,Camden,1281.0,36.261139755361,7.0,,Dry,9123.0
11436.0,2024-04-11 11:00,London,Kensington,4979.0,27.031044499154625,,High,Dry,859.0
11437.0,2024-04-11 12:00,,,3624.0,-10.761136501548576,9.0,,Dry,6060.0
11438.0,2024-04-11T13:00Z,London,,2168.0,9.69865770017276,,Low,Dry,8420.0
11439.0,2024-04-11 14:00,London,Islington,4657.0,62.776793429978234,0.0,,Damaged,5813.0
11440.0,2024-04-11 15:00,,Kensington,2570.0,53.46839296243672,3.0,Medium,Dry,5734.0
11441.0,2024-04-11 16:00,London,Chelsea,1626.0,67.16109087470336,4.0,Medium,Dry,
11442.0,11/04/2024 05PM,London,Chelsea,1947.0,49.54685001114407,3.0,High,Dry,2163.0
11443.0,2024-04-11 18:00,,,1821.0,83.76679548583489,10.0,High,,2843.0
11444.0,2024-04-11T19:00Z,London,Southwark,4187.0,54.908294926115474,5.0,Low,Damaged,7313.0
11445.0,11/04/2024 08PM,London,Camden,704.0,8.320741130851518,6.0,,Dry,7352.0
11446.0,11/04/2024 09PM,,,3583.0,-15.789332040162677,0.0,,Wet,1014.0
11447.0,2024-04-11 22:00,London,,1106.0,111.61767770374462,,Medium,Wet,
11448.0,2024-04-11T23:00Z,London,Chelsea,1730.0,20.144647554918034,9.0,Medium,Dry,5809.0
11449.0,2024-04-12 00:00,London,,1282.0,23.305740135353535,4.0,Low,,812.0
11450.0,2024-04-12 01:00,London,Kensington,3274.0,82.5355619596149,7.0,,,3223.0
11451.0,2024-04-12T02:00Z,,Camden,,57.65098114186438,2.0,,Wet,5296.0
11452.0,2024-04-12 03:00,,Islington,4512.0,-2.5413774754744978,10.0,High,,6972.0
11453.0,2024-04-12T04:00Z,London,Chelsea,1131.0,64.18245868740858,10.0,High,Dry,35920.0
11454.0,2024-04-12 05:00,,Chelsea,181.0,75.49729078936521,9.0,Medium,Snowy,8770.0
11455.0,12/04/2024 06AM,London,Chelsea,4892.0,8.481814031304907,8.0,High,,7397.0
11456.0,2099-00-00 99:99,,Kensington,1993.0,85.35465252241443,9.0,Low,Snowy,1072.0
11457.0,12/04/2024 08AM,London,Chelsea,4169.0,41.0893694065987,54.0,High,,1714.0
11458.0,2024-04-12 09:00,,Kensington,3403.0,17.27070049112157,,High,Wet,802.0
11459.0,2024-04-12T10:00Z,,,4988.0,114.55214720963505,0.0,High,Damaged,4951.0
11460.0,2099-00-00 99:99,,Chelsea,1939.0,50.64022237852,4.0,High,Dry,4139.0
11461.0,12/04/2024 12PM,London,Camden,19336.0,-6.041573506721349,1.0,Medium,Snowy,3690.0
11462.0,2024-04-12T13:00Z,London,,2302.0,72.88387096503337,8.0,,Dry,7070.0
11463.0,2024-04-12T14:00Z,London,Chelsea,2363.0,116.72586238626265,9.0,,,
11464.0,12/04/2024 03PM,London,Islington,2235.0,60.25683567546039,3.0,,Wet,8257.0
11465.0,2024-04-12 16:00,London,Southwark,3773.0,66.97972487149048,9.0,Medium,,1549.0
11466.0,2024-04-12T17:00Z,,Chelsea,21008.0,46.576806271772234,2.0,,Dry,509.0
11467.0,2024-04-12T18:00Z,,Kensington,1847.0,39.0550507566039,2.0,,Dry,3409.0
11468.0,2024-04-12 19:00,,Southwark,1924.0,38.30581118131963,9.0,Low,Dry,6310.0
11469.0,2024-04-12 20:00,London,Southwark,500.0,3.9318796684146746,10.0,,Snowy,47583.0
11470.0,2024-04-12 21:00,,Islington,4966.0,50.37895789466969,7.0,Medium,Wet,
11471.0,2024-04-12 22:00,,Kensington,3882.0,4.661259952932423,6.0,Medium,Damaged,9115.0
11472.0,2024-04-12 23:00,London,Camden,2714.0,112.51142078127101,0.0,High,Wet,8030.0
11473.0,13/04/2024 12AM,,Kensington,4476.0,112.21627258419844,,,,8249.0
11474.0,2024-04-13T01:00Z,,Camden,3376.0,34.0221897840959,8.0,High,,7219.0
11475.0,2024-04-13T02:00Z,,Islington,1791.0,94.22353909938046,4.0,Medium,Snowy,3590.0
11476.0,2024-04-13 03:00,,Camden,22395.0,115.18280613091852,57.0,High,Damaged,5739.0
11477.0,13/04/2024 04AM,,Islington,1954.0,50.6537338978248,2.0,Low,Wet,
11478.0,2024-04-13 05:00,,Kensington,3171.0,72.00151322819704,,High,Dry,1261.0
11479.0,13/04/2024 06AM,,Islington,,18.701840210958938,8.0,Low,,3425.0
11480.0,2024-04-13 07:00,London,Islington,3027.0,76.3558292508648,46.0,Low,Dry,1507.0
11481.0,13/04/2024 08AM,London,,3200.0,107.10446193916597,3.0,,Snowy,1956.0
11482.0,2024-04-13T09:00Z,,Chelsea,1409.0,-1.6698424901581816,9.0,Medium,Damaged,5377.0
11483.0,13/04/2024 10AM,,Southwark,2894.0,91.06616463997476,1.0,Medium,Damaged,4210.0
11484.0,2099-00-00 99:99,,,1046.0,53.68479419604843,0.0,Low,Dry,9768.0
11485.0,13/04/2024 12PM,London,Chelsea,832.0,31.571969038663863,1.0,,Snowy,7212.0
11486.0,2024-04-13T13:00Z,London,Chelsea,456.0,98.70500826596009,7.0,Low,Damaged,3431.0
11487.0,2024-04-13 14:00,,Camden,4519.0,89.16465595594423,9.0,,Snowy,2943.0
11488.0,13/04/2024 03PM,,Chelsea,,82.43853096161682,3.0,Medium,Dry,1268.0
11489.0,13/04/2024 04PM,London,Kensington,191.0,,9.0,Low,Dry,6560.0
11490.0,2024-04-13 17:00,,Camden,4153.0,106.97194603153879,2.0,High,,8353.0
11491.0,2024-04-13T18:00Z,London,,467.0,57.46344468917842,1.0,High,,1174.0
11492.0,2024-04-13 19:00,,Camden,,70.77354504903153,9.0,Medium,Snowy,2727.0
11493.0,2024-04-13 20:00,London,Kensington,1088.0,8.538131773666462,7.0,Medium,Dry,7713.0
11494.0,13/04/2024 09PM,London,Islington,3638.0,99.78009922198764,1.0,Low,Dry,1212.0
11495.0,2024-04-13 22:00,,Chelsea,4023.0,80.56188884472562,10.0,High,Dry,4290.0
11496.0,2024-04-13T23:00Z,,Islington,4271.0,,6.0,,,46832.0
11497.0,2024-04-14 00:00,London,Chelsea,3898.0,97.1325571727005,5.0,High,Damaged,3916.0
11498.0,14/04/2024 01AM,London,Islington,4217.0,-2.4629351938337116,4.0,High,Damaged,6592.0
11499.0,2024-04-14 02:00,London,Chelsea,22297.0,17.604068614946094,1.0,Medium,Dry,4806.0
11500.0,2024-04-14 03:00,London,Islington,4277.0,4.23860023134713,9.0,Medium,,9321.0
11501.0,14/04/2024 04AM,London,Chelsea,430.0,27.214975985977787,2.0,Medium,Damaged,33636.0
11502.0,2024-04-14T05:00Z,London,,2336.0,-13.554059441544222,9.0,High,Wet,6315.0
11503.0,14/04/2024 06AM,,Camden,1280.0,50.87464562944995,,Medium,Snowy,1819.0
11504.0,14/04/2024 07AM,,Chelsea,2495.0,13.416741340359941,7.0,High,Damaged,6815.0
11505.0,2024-04-14T08:00Z,,Chelsea,1771.0,74.18774293907231,3.0,Medium,,9109.0
11506.0,2024-04-14T09:00Z,,Camden,1105.0,50.33864396651918,10.0,High,Dry,4345.0
11507.0,32/13/2025 25:61,London,Islington,4878.0,18.706379112749236,2.0,High,,1278.0
11508.0,2024-04-14 11:00,,Kensington,3606.0,77.7197963616037,1.0,High,Wet,7363.0
11509.0,2024-04-14 12:00,London,Southwark,888.0,36.96329609325374,7.0,Low,,3855.0
11510.0,2024-04-14T13:00Z,London,Islington,2603.0,16.303838546601675,6.0,,Wet,7538.0
11511.0,2024-04-14T14:00Z,,,12304.0,93.55401976643424,9.0,Medium,Snowy,2266.0
11512.0,2024-04-14T15:00Z,London,,1003.0,119.44946205620994,7.0,Low,Dry,7941.0
11513.0,14/04/2024 04PM,,Chelsea,446.0,61.751311624988446,0.0,High,Damaged,
11514.0,2024-04-14T17:00Z,London,Kensington,4407.0,98.29221921228861,8.0,Medium,,
11515.0,2024-04-14 18:00,London,Chelsea,4857.0,37.68694875980244,,Medium,,228.0
11516.0,2024-04-14T19:00Z,,Chelsea,3518.0,-12.822526568325129,4.0,Low,Damaged,4474.0
11517.0,14/04/2024 08PM,London,Kensington,280.0,26.865741069398798,9.0,Medium,Dry,6280.0
11518.0,2024-04-14 21:00,London,Chelsea,4065.0,94.5020806015724,3.0,High,Damaged,6742.0
11519.0,2024-04-14T22:00Z,London,,22773.0,117.95416351663961,0.0,High,Snowy,3723.0
11520.0,2024-04-14 23:00,London,,904.0,64.35038682909469,3.0,Medium,Wet,9300.0
11521.0,2024-04-15 00:00,,Islington,3488.0,74.69177758785528,,Low,,677.0
11522.0,2024-04-15T01:00Z,London,Islington,18682.0,103.30371606968323,6.0,Medium,Wet,
11523.0,15/04/2024 02AM,,,4236.0,15.837174899123296,7.0,,,8830.0
11524.0,15/04/2024 03AM,London,Islington,4352.0,23.63964463731233,8.0,Medium,,5565.0
11525.0,2024-04-15 04:00,,Southwark,4551.0,79.95219034050992,1.0,Low,Dry,7922.0
11526.0,2024-04-15T05:00Z,London,Camden,2667.0,,6.0,Medium,Snowy,8495.0
11527.0,2024-04-15 06:00,London,Islington,1060.0,22.09747580319381,0.0,Medium,Wet,9789.0
11528.0,2024-04-15T07:00Z,London,Southwark,635.0,19.23017100763573,7.0,High,Snowy,3589.0
11529.0,15/04/2024 08AM,London,Camden,3142.0,19.81231264698088,0.0,Low,Snowy,4446.0
11530.0,15/04/2024 09AM,,Kensington,1723.0,87.58390171055973,6.0,Low,Wet,7156.0
11531.0,2024-04-15 10:00,London,Kensington,2009.0,,10.0,Low,Dry,9966.0
11532.0,15/04/2024 11AM,,Kensington,16.0,,0.0,Medium,Dry,3886.0
11533.0,15/04/2024 12PM,London,Chelsea,23211.0,87.78076178173373,4.0,High,,7082.0
11534.0,2024-04-15 13:00,,Camden,3780.0,86.24200141389713,5.0,Low,Snowy,6083.0
11535.0,2024-04-15 14:00,London,Islington,4867.0,116.89067314471038,6.0,Low,Wet,4159.0
11536.0,2024-04-15 15:00,London,Camden,1773.0,12.79473435569034,4.0,Medium,Dry,4758.0
11537.0,2024-04-15T16:00Z,London,Kensington,942.0,108.21493744095267,1.0,,Dry,6526.0
11538.0,2024-04-15T17:00Z,,Camden,3347.0,88.57394496846452,0.0,Low,Snowy,7059.0
11539.0,15/04/2024 06PM,,Kensington,2110.0,45.45811280871433,9.0,High,Dry,558.0
11540.0,2024-04-15T19:00Z,London,Camden,4356.0,78.07891123423413,4.0,High,Damaged,1142.0
11541.0,15/04/2024 08PM,London,,3626.0,-5.634176246086129,10.0,Low,,
11542.0,2024-04-15T21:00Z,,Camden,2297.0,-11.841314513740194,6.0,,Wet,9635.0
11543.0,2024-04-15T22:00Z,London,Chelsea,2237.0,112.64399710992885,,Low,Wet,7946.0
11544.0,32/13/2025 25:61,,Islington,3076.0,-18.328338538573988,0.0,Medium,Wet,35660.0
11545.0,2024-04-16 00:00,London,Camden,1368.0,,,Low,,20021.0
11546.0,TBD,London,Camden,2316.0,-3.357969465530317,10.0,Low,Snowy,8332.0
11547.0,2024-04-16T02:00Z,London,Kensington,2918.0,119.32752161773409,6.0,,Wet,8200.0
11548.0,2024-04-16 03:00,London,,1162.0,116.86595780585927,9.0,Low,,7703.0
11549.0,2024-04-16T04:00Z,London,,160.0,13.788675960456297,,Medium,Wet,2208.0
11550.0,2024-04-16T05:00Z,London,Camden,724.0,31.37325775758478,4.0,Medium,Dry,8930.0
11551.0,16/04/2024 06AM,,Camden,,7.563156820928946,4.0,Low,Wet,7025.0
11552.0,2024-04-16T07:00Z,,,1807.0,21.26778210488184,6.0,High,Damaged,6993.0
11553.0,32/13/2025 25:61,London,Southwark,3592.0,37.906647142953,7.0,Low,Snowy,8582.0
11554.0,16/04/2024 09AM,London,Camden,1558.0,107.86177188951214,2.0,,Damaged,646.0
11555.0,2024-04-16T10:00Z,,Southwark,2823.0,76.98892517453794,4.0,Medium,Damaged,5667.0
11556.0,2024-04-16T11:00Z,London,Southwark,16796.0,27.75525401484224,7.0,,Dry,8463.0
11557.0,16/04/2024 12PM,London,,2326.0,10.61994168189347,0.0,,,4068.0
11558.0,2024-04-16 13:00,,Southwark,712.0,64.41095386078963,0.0,High,,1737.0
11559.0,2024-04-16T14:00Z,London,Chelsea,,79.32988997569147,0.0,Low,Snowy,5073.0
11560.0,2024-04-16T15:00Z,London,,4478.0,112.64259949555083,10.0,High,Damaged,282.0
11561.0,16/04/2024 04PM,London,,,49.00158464642486,6.0,Low,,2626.0
11562.0,2024-04-16 17:00,,Kensington,1363.0,82.6720212431382,9.0,Medium,,22688.0
11563.0,Invalid,,Southwark,1603.0,,10.0,Medium,Damaged,7968.0
11564.0,16/04/2024 07PM,,Kensington,3302.0,,6.0,Low,Wet,2016.0
11565.0,2024-04-16 20:00,London,,4357.0,66.76364822799293,4.0,High,,6416.0
11566.0,16/04/2024 09PM,,Southwark,376.0,25.223824721872127,9.0,,Snowy,3617.0
11567.0,2024-04-16 22:00,,Southwark,469.0,,10.0,,Snowy,6972.0
11568.0,TBD,London,Islington,3115.0,41.770952477238076,0.0,Low,,6511.0
11569.0,2024-04-17T00:00Z,London,Islington,4765.0,59.97436041432397,6.0,,Damaged,7973.0
11570.0,2024-04-17 01:00,,Camden,4310.0,75.92974457636188,5.0,Low,Wet,6407.0
11571.0,2024-04-17T02:00Z,London,Chelsea,1906.0,9.674425673900412,3.0,,Dry,9633.0
11572.0,17/04/2024 03AM,,Islington,1558.0,115.11093770961322,1.0,Low,Dry,5404.0
11573.0,,London,Southwark,4033.0,100.58828905146972,5.0,Medium,Wet,4016.0
11574.0,2024-04-17 05:00,London,,2844.0,103.3894053742165,9.0,High,Snowy,6701.0
11575.0,2024-04-17T06:00Z,London,,2678.0,39.284735582467114,35.0,High,Dry,866.0
11576.0,17/04/2024 07AM,,,3375.0,56.67619624198553,9.0,High,Damaged,7791.0
11577.0,Invalid,,Kensington,3474.0,5.392471103347637,8.0,Medium,Wet,9820.0
11578.0,2024-04-17T09:00Z,London,Camden,1712.0,69.15081628479551,5.0,,Damaged,737.0
11579.0,2024-04-17T10:00Z,,Chelsea,1630.0,8.913043891640786,0.0,High,Wet,8508.0
11580.0,TBD,London,Islington,4922.0,,0.0,Low,,4957.0
11581.0,2024-04-17T12:00Z,London,Camden,3859.0,56.82246684798491,10.0,,Damaged,6559.0
11582.0,17/04/2024 01PM,London,Southwark,3889.0,-16.83120639346892,7.0,,Dry,7053.0
11583.0,2024-04-17T14:00Z,London,Chelsea,4116.0,109.43220047265027,3.0,High,Dry,3917.0
11584.0,2024-04-17T15:00Z,,Islington,2189.0,118.45021250952205,7.0,Low,Dry,6358.0
11585.0,17/04/2024 04PM,London,Chelsea,2178.0,22.666368631999262,1.0,Medium,Damaged,413.0
11586.0,2024-04-17 17:00,London,Kensington,4163.0,96.92735215509917,1.0,Low,Dry,6183.0
11587.0,17/04/2024 06PM,London,Kensington,4409.0,99.6455189396174,10.0,Medium,Wet,
11588.0,17/04/2024 07PM,,Chelsea,1557.0,112.33718683322962,8.0,Low,Dry,7575.0
11589.0,2024-04-17T20:00Z,London,Islington,4864.0,32.10833133250793,4.0,Medium,Snowy,707.0
11590.0,17/04/2024 09PM,London,Chelsea,445.0,74.68608736839452,1.0,High,Damaged,847.0
11591.0,17/04/2024 10PM,,Islington,2775.0,58.53079247938036,8.0,,,8865.0
11592.0,2024-04-17 23:00,,Islington,4715.0,3.7616762708131835,0.0,High,Dry,5191.0
11593.0,18/04/2024 12AM,,,1494.0,116.17290727591967,,High,Dry,5999.0
11594.0,2024-04-18 01:00,,Kensington,3065.0,77.59918132540456,1.0,Low,Dry,8079.0
11595.0,2024-04-18T02:00Z,London,Camden,4387.0,19.287349185365738,7.0,,Wet,7188.0
11596.0,2024-04-18T03:00Z,London,Chelsea,2509.0,56.01431911347645,7.0,Low,Wet,4551.0
11597.0,2024-04-18 04:00,,,4377.0,90.61540479872947,9.0,,,392.0
11598.0,2024-04-18 05:00,,Chelsea,1722.0,70.05910987380065,10.0,High,Wet,6235.0
11599.0,2024-04-18T06:00Z,,Kensington,17173.0,5.0374549992587365,8.0,High,Damaged,2112.0
11600.0,2024-04-18 07:00,,Islington,869.0,77.38842286442262,1.0,Low,Wet,4281.0
11601.0,18/04/2024 08AM,London,Camden,216.0,62.36455154748479,6.0,,Damaged,6222.0
11602.0,2024-04-18 09:00,London,,3415.0,,7.0,Low,Wet,3828.0
11603.0,2024-04-18 10:00,London,Camden,,45.88799607667013,10.0,Low,Snowy,34229.0
11604.0,18/04/2024 11AM,,Chelsea,676.0,112.47628809330719,0.0,Medium,Damaged,4399.0
11605.0,2024-04-18T12:00Z,London,Islington,2134.0,3.894945550079107,51.0,,Wet,1886.0
11606.0,18/04/2024 01PM,London,Southwark,1581.0,106.83539987613369,1.0,Low,Dry,1229.0
11607.0,2024-04-18 14:00,,Camden,1075.0,52.13953114616856,2.0,Low,Wet,9726.0
11608.0,2024-04-18T15:00Z,,Kensington,169.0,99.28051445711641,5.0,Medium,Dry,
11609.0,2024-04-18T16:00Z,London,Southwark,2799.0,17.992325445946776,6.0,Medium,Snowy,7098.0
